Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,-13.5,8.5,0.0,,,,-13.5,8.5,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,-16.8,-18.1,0.0,,,,-16.8,-18.1,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,-12.1,-21.8,0.0,,,,-12.1,-21.8,0.0,3,,,,
0.0,4,explorer,11.283791670955125,47520,100.0,-21.5,17.1,0.0,,,,-21.5,17.1,0.0,4,,,,
0.0,5,explorer,11.283791670955125,47520,100.0,-3.2,3.2,0.0,,,,-3.2,3.2,0.0,5,,,,
0.0,6,explorer,11.283791670955125,47520,100.0,19.6,8.1,0.0,,,,19.6,8.1,0.0,6,,,,
0.0,7,explorer,11.283791670955125,47520,100.0,3.8,3.4,0.0,,,,3.8,3.4,0.0,7,,,,
0.0,8,explorer,11.283791670955125,47520,100.0,22.7,-5.9,0.0,,,,22.7,-5.9,0.0,8,,,,
0.0,9,explorer,11.283791670955125,47520,100.0,-24.6,5.5,0.0,,,,-24.6,5.5,0.0,9,,,,
0.0,10,explorer,11.283791670955125,47520,100.0,-18.7,-0.1,0.0,,,,-18.7,-0.1,0.0,10,,,,
0.0,11,explorer,11.283791670955125,47520,100.0,14.5,-13.6,0.0,,,,14.5,-13.6,0.0,11,,,,
0.0,12,explorer,11.283791670955125,47520,100.0,12.6,-0.3,0.0,,,,12.6,-0.3,0.0,12,,,,
0.0,13,isocontour,11.283791670955125,47520,100.0,19.4,-11.2,0.0,,,,19.4,-11.2,0.0,13,,,,
0.0,14,isocontour,11.283791670955125,47520,100.0,5.5,11.0,0.0,,,,5.5,11.0,0.0,14,,,,
0.0,15,isocontour,11.283791670955125,47520,100.0,18.5,10.5,0.0,,,,18.5,10.5,0.0,15,,,,
0.0,16,isocontour,11.283791670955125,47520,100.0,-20.3,-17.6,0.0,,,,-20.3,-17.6,0.0,16,,,,
0.0,17,isocontour,11.283791670955125,47520,100.0,-13.6,20.6,0.0,,,,-13.6,20.6,0.0,17,,,,
0.0,18,isocontour,11.283791670955125,47520,100.0,-0.4,-1.9,0.0,,,,-0.4,-1.9,0.0,18,,,,
0.0,19,isocontour,11.283791670955125,47520,100.0,-21.9,-12.1,0.0,,,,-21.9,-12.1,0.0,19,,,,
0.0,20,isocontour,11.283791670955125,47520,100.0,-9.6,3.1,0.0,,,,-9.6,3.1,0.0,20,,,,
0.0,21,isocontour,11.283791670955125,47520,100.0,-2.0,-1.8,0.0,,,,-2.0,-1.8,0.0,21,,,,
